5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
08-01-2016 11:00,102,1,100
08-01-2016 11:05,85,1,100
08-01-2016 11:10,99,1,100
08-01-2016 11:15,116,1,100
08-01-2016 11:20,87,1,100
08-01-2016 11:25,86,1,100
08-01-2016 11:30,114,1,100
08-01-2016 11:35,112,1,100
08-01-2016 11:40,120,1,100
08-01-2016 11:45,115,1,100
08-01-2016 11:50,118,1,100
08-01-2016 11:55,98,1,100
08-01-2016 12:00,109,1,100
08-01-2016 12:05,98,1,100
08-01-2016 12:10,79,1,100
08-01-2016 12:15,104,1,100
08-01-2016 12:20,104,1,100
08-01-2016 12:25,83,1,100
08-01-2016 12:30,97,1,100
08-01-2016 12:35,100,1,100
08-01-2016 12:40,101,1,100
08-01-2016 12:45,95,1,100
08-01-2016 12:50,110,1,100
08-01-2016 12:55,87,1,100
08-01-2016 13:00,93,1,100
08-01-2016 13:05,103,1,100
08-01-2016 13:10,98,1,100
08-01-2016 13:15,98,1,100
08-01-2016 13:20,84,1,100
08-01-2016 13:25,114,1,100
08-01-2016 13:30,117,1,100
08-01-2016 13:35,97,1,100
08-01-2016 13:40,107,1,100
08-01-2016 13:45,115,1,100
08-01-2016 13:50,113,1,100
08-01-2016 13:55,92,1,100
08-01-2016 14:00,105,1,100
08-01-2016 14:05,102,1,100
08-01-2016 14:10,105,1,100
08-01-2016 14:15,109,1,100
08-01-2016 14:20,106,1,100
08-01-2016 14:25,104,1,100
08-01-2016 14:30,103,1,100
08-01-2016 14:35,100,1,100
08-01-2016 14:40,97,1,100
08-01-2016 14:45,106,1,100
08-01-2016 14:50,115,1,100
08-01-2016 14:55,101,1,100
08-01-2016 15:00,90,1,100
08-01-2016 15:05,118,1,100
08-01-2016 15:10,101,1,100
08-01-2016 15:15,104,1,100
08-01-2016 15:20,97,1,100
08-01-2016 15:25,93,1,100
08-01-2016 15:30,88,1,100
08-01-2016 15:35,116,1,100
08-01-2016 15:40,110,1,100
08-01-2016 15:45,104,1,100
08-01-2016 15:50,95,1,100
08-01-2016 15:55,103,1,100
08-01-2016 16:00,84,1,100
08-01-2016 16:05,93,1,100
08-01-2016 16:10,95,1,100
08-01-2016 16:15,79,1,100
08-01-2016 16:20,56,1,100
08-01-2016 16:25,91,1,100
08-01-2016 16:30,72,1,100
08-01-2016 16:35,75,1,100
08-01-2016 16:40,93,1,100
08-01-2016 16:45,77,1,100
08-01-2016 16:50,101,1,100
08-01-2016 16:55,91,1,100
08-01-2016 17:00,102,1,100
08-01-2016 17:05,97,1,100
08-01-2016 17:10,101,1,100
08-01-2016 17:15,114,1,100
08-01-2016 17:20,99,1,100
08-01-2016 17:25,113,1,100
08-01-2016 17:30,89,1,100
08-01-2016 17:35,91,1,100
08-01-2016 17:40,91,1,100
08-01-2016 17:45,91,1,100
08-01-2016 17:50,81,1,100
08-01-2016 17:55,86,1,100
08-01-2016 18:00,90,1,100
08-01-2016 18:05,71,1,100
08-01-2016 18:10,76,1,100
08-01-2016 18:15,75,1,100
08-01-2016 18:20,90,1,100
08-01-2016 18:25,96,1,100
08-01-2016 18:30,75,1,100
08-01-2016 18:35,90,1,100
08-01-2016 18:40,69,1,100
08-01-2016 18:45,75,1,100
08-01-2016 18:50,78,1,100
08-01-2016 18:55,94,1,100
08-01-2016 19:00,84,1,100
08-01-2016 19:05,72,1,100
08-01-2016 19:10,89,1,100
08-01-2016 19:15,86,1,100
08-01-2016 19:20,69,1,100
08-01-2016 19:25,78,1,100
08-01-2016 19:30,84,1,100
08-01-2016 19:35,79,1,100
08-01-2016 19:40,84,1,100
08-01-2016 19:45,77,1,100
08-01-2016 19:50,99,1,100
08-01-2016 19:55,74,1,100
08-01-2016 20:00,96,1,100
08-01-2016 20:05,52,1,100
08-01-2016 20:10,82,1,100
08-01-2016 20:15,65,1,100
08-01-2016 20:20,66,1,100
08-01-2016 20:25,41,1,100
08-01-2016 20:30,60,1,100
08-01-2016 20:35,60,1,100
08-01-2016 20:40,55,1,100
08-01-2016 20:45,55,1,100
08-01-2016 20:50,48,1,100
08-01-2016 20:55,62,1,100
08-01-2016 21:00,45,1,100
08-01-2016 21:05,62,1,100
08-01-2016 21:10,52,1,100
08-01-2016 21:15,50,1,100
08-01-2016 21:20,53,1,100
08-01-2016 21:25,50,1,100
08-01-2016 21:30,39,1,100
08-01-2016 21:35,49,1,100
08-01-2016 21:40,43,1,100
08-01-2016 21:45,46,1,100
08-01-2016 21:50,40,1,100
08-01-2016 21:55,45,1,100
08-01-2016 22:00,40,1,100
08-01-2016 22:05,37,1,100
08-01-2016 22:10,46,1,100
08-01-2016 22:15,50,1,100
08-01-2016 22:20,34,1,100
08-01-2016 22:25,33,1,100
08-01-2016 22:30,41,1,100
08-01-2016 22:35,31,1,100
08-01-2016 22:40,29,1,100
08-01-2016 22:45,39,1,100
08-01-2016 22:50,42,1,100
08-01-2016 22:55,29,1,100
08-01-2016 23:00,27,1,100
08-01-2016 23:05,21,1,100
08-01-2016 23:10,26,1,100
08-01-2016 23:15,17,1,100
08-01-2016 23:20,31,1,100
08-01-2016 23:25,22,1,100
08-01-2016 23:30,23,1,100
08-01-2016 23:35,24,1,100
08-01-2016 23:40,22,1,100
08-01-2016 23:45,19,1,100
08-01-2016 23:50,24,1,100
08-01-2016 23:55,21,1,100
11-01-2016 00:00,8,1,100
11-01-2016 00:05,10,1,100
11-01-2016 00:10,10,1,100
11-01-2016 00:15,13,1,100
11-01-2016 00:20,14,1,100
11-01-2016 00:25,11,1,100
11-01-2016 00:30,13,1,100
11-01-2016 00:35,14,1,100
11-01-2016 00:40,21,1,100
11-01-2016 00:45,20,1,100
11-01-2016 00:50,13,1,100
11-01-2016 00:55,16,1,100
11-01-2016 01:00,17,1,100
11-01-2016 01:05,11,1,100
11-01-2016 01:10,9,1,100
11-01-2016 01:15,11,1,100
11-01-2016 01:20,14,1,100
11-01-2016 01:25,10,1,100
11-01-2016 01:30,2,1,100
11-01-2016 01:35,8,1,100
11-01-2016 01:40,3,1,100
11-01-2016 01:45,0,1,100
11-01-2016 01:50,3,1,100
11-01-2016 01:55,7,1,100
11-01-2016 02:00,5,1,100
11-01-2016 02:05,7,1,100
11-01-2016 02:10,5,1,100
11-01-2016 02:15,4,1,100
11-01-2016 02:20,7,1,100
11-01-2016 02:25,3,1,100
11-01-2016 02:30,5,1,100
11-01-2016 02:35,7,1,100
11-01-2016 02:40,9,1,100
11-01-2016 02:45,4,1,100
11-01-2016 02:50,5,1,100
11-01-2016 02:55,5,1,100
11-01-2016 03:00,9,1,100
11-01-2016 03:05,4,1,100
11-01-2016 03:10,6,1,100
11-01-2016 03:15,6,1,100
11-01-2016 03:20,3,1,100
11-01-2016 03:25,8,1,100
11-01-2016 03:30,11,1,100
11-01-2016 03:35,8,1,100
11-01-2016 03:40,9,1,100
11-01-2016 03:45,7,1,100
11-01-2016 03:50,13,1,100
11-01-2016 03:55,9,1,100
11-01-2016 04:00,10,1,100
11-01-2016 04:05,17,1,100
11-01-2016 04:10,14,1,100
11-01-2016 04:15,25,1,100
11-01-2016 04:20,23,1,100
11-01-2016 04:25,21,1,100
11-01-2016 04:30,23,1,100
11-01-2016 04:35,22,1,100
11-01-2016 04:40,32,1,100
11-01-2016 04:45,40,1,100
11-01-2016 04:50,46,1,100
11-01-2016 04:55,56,1,100
11-01-2016 05:00,63,1,100
11-01-2016 05:05,61,1,100
11-01-2016 05:10,55,1,100
11-01-2016 05:15,57,1,100
11-01-2016 05:20,62,1,100
11-01-2016 05:25,89,1,100
11-01-2016 05:30,87,1,100
11-01-2016 05:35,100,1,100
11-01-2016 05:40,90,1,100
11-01-2016 05:45,102,1,100
11-01-2016 05:50,112,1,100
11-01-2016 05:55,106,1,100
11-01-2016 06:00,98,1,100
11-01-2016 06:05,110,1,100
11-01-2016 06:10,114,1,100
11-01-2016 06:15,149,1,100
11-01-2016 06:20,148,1,100
11-01-2016 06:25,137,1,100
11-01-2016 06:30,152,1,100
11-01-2016 06:35,149,1,100
11-01-2016 06:40,166,1,100
11-01-2016 06:45,172,1,100
11-01-2016 06:50,159,1,100
11-01-2016 06:55,151,1,100
11-01-2016 07:00,163,1,100
11-01-2016 07:05,154,1,100
11-01-2016 07:10,122,1,100
11-01-2016 07:15,129,1,100
11-01-2016 07:20,122,1,100
11-01-2016 07:25,100,1,100
11-01-2016 07:30,75,1,100
11-01-2016 07:35,84,1,100
11-01-2016 07:40,74,1,100
11-01-2016 07:45,86,1,100
11-01-2016 07:50,76,1,100
11-01-2016 07:55,80,1,100
11-01-2016 08:00,69,1,100
11-01-2016 08:05,94,1,100
11-01-2016 08:10,74,1,100
11-01-2016 08:15,74,1,100
11-01-2016 08:20,77,1,100
11-01-2016 08:25,75,1,100
11-01-2016 08:30,87,1,100
11-01-2016 08:35,80,1,100
11-01-2016 08:40,74,1,100
11-01-2016 08:45,86,1,100
11-01-2016 08:50,77,1,100
11-01-2016 08:55,92,1,100
11-01-2016 09:00,69,1,100
11-01-2016 09:05,76,1,100
11-01-2016 09:10,80,1,100
11-01-2016 09:15,91,1,100
11-01-2016 09:20,93,1,100
11-01-2016 09:25,83,1,100
11-01-2016 09:30,106,1,100
11-01-2016 09:35,86,1,100
11-01-2016 09:40,105,1,100
11-01-2016 09:45,82,1,100
11-01-2016 09:50,101,1,100
11-01-2016 09:55,94,1,100
11-01-2016 10:00,76,1,100
11-01-2016 10:05,103,1,100
11-01-2016 10:10,100,1,100
11-01-2016 10:15,96,1,100
11-01-2016 10:20,105,1,100
11-01-2016 10:25,111,1,100
11-01-2016 10:30,105,1,100
11-01-2016 10:35,126,1,100
11-01-2016 10:40,109,1,100
11-01-2016 10:45,93,1,100
11-01-2016 10:50,112,1,100
11-01-2016 10:55,86,1,100
11-01-2016 11:00,108,1,100
11-01-2016 11:05,93,1,100
11-01-2016 11:10,89,1,100
11-01-2016 11:15,111,1,100
11-01-2016 11:20,94,1,100
11-01-2016 11:25,112,1,100
11-01-2016 11:30,100,1,100
11-01-2016 11:35,96,1,100
11-01-2016 11:40,103,1,100
11-01-2016 11:45,100,1,100
11-01-2016 11:50,109,1,100
11-01-2016 11:55,87,1,100
11-01-2016 12:00,102,1,100
11-01-2016 12:05,95,1,100
11-01-2016 12:10,81,1,100
11-01-2016 12:15,108,1,100
11-01-2016 12:20,102,1,100
11-01-2016 12:25,85,1,100
11-01-2016 12:30,82,1,100
11-01-2016 12:35,71,1,100
11-01-2016 12:40,83,1,100
11-01-2016 12:45,82,1,100
11-01-2016 12:50,83,1,100
11-01-2016 12:55,98,1,100
11-01-2016 13:00,89,1,100
11-01-2016 13:05,98,1,100
11-01-2016 13:10,86,1,100
11-01-2016 13:15,89,1,100
11-01-2016 13:20,90,1,100
11-01-2016 13:25,89,1,100
11-01-2016 13:30,93,1,100
11-01-2016 13:35,91,1,100
11-01-2016 13:40,85,1,100
11-01-2016 13:45,79,1,100
11-01-2016 13:50,101,1,100
11-01-2016 13:55,80,1,100
11-01-2016 14:00,86,1,100
11-01-2016 14:05,87,1,100
11-01-2016 14:10,88,1,100
11-01-2016 14:15,105,1,100
11-01-2016 14:20,108,1,100
11-01-2016 14:25,102,1,100
11-01-2016 14:30,81,1,100
11-01-2016 14:35,85,1,100
11-01-2016 14:40,99,1,100
11-01-2016 14:45,118,1,100
11-01-2016 14:50,105,1,100
11-01-2016 14:55,93,1,100
11-01-2016 15:00,92,1,100
11-01-2016 15:05,94,1,100
11-01-2016 15:10,78,1,100
11-01-2016 15:15,103,1,100
11-01-2016 15:20,96,1,100
11-01-2016 15:25,118,1,100
11-01-2016 15:30,97,1,100
11-01-2016 15:35,102,1,100
11-01-2016 15:40,91,1,100
11-01-2016 15:45,112,1,100
11-01-2016 15:50,94,1,100
11-01-2016 15:55,95,1,100
11-01-2016 16:00,111,1,100
11-01-2016 16:05,81,1,100
11-01-2016 16:10,99,1,100
11-01-2016 16:15,86,1,100
11-01-2016 16:20,111,1,100
11-01-2016 16:25,108,1,100
11-01-2016 16:30,96,1,100
11-01-2016 16:35,78,1,100
11-01-2016 16:40,86,1,100
11-01-2016 16:45,111,1,100
11-01-2016 16:50,90,1,100
11-01-2016 16:55,103,1,100
11-01-2016 17:00,86,1,100
11-01-2016 17:05,71,1,100
11-01-2016 17:10,95,1,100
11-01-2016 17:15,99,1,100
11-01-2016 17:20,93,1,100
11-01-2016 17:25,101,1,100
11-01-2016 17:30,89,1,100
11-01-2016 17:35,80,1,100
11-01-2016 17:40,83,1,100
11-01-2016 17:45,108,1,100
11-01-2016 17:50,92,1,100
11-01-2016 17:55,101,1,100
11-01-2016 18:00,72,1,100
11-01-2016 18:05,79,1,100
11-01-2016 18:10,78,1,100
11-01-2016 18:15,70,1,100
11-01-2016 18:20,75,1,100
11-01-2016 18:25,88,1,100
11-01-2016 18:30,79,1,100
11-01-2016 18:35,71,1,100
11-01-2016 18:40,70,1,100
11-01-2016 18:45,76,1,100
11-01-2016 18:50,62,1,100
11-01-2016 18:55,57,1,100
11-01-2016 19:00,81,1,100
11-01-2016 19:05,63,1,100
11-01-2016 19:10,56,1,100
11-01-2016 19:15,52,1,100
11-01-2016 19:20,65,1,100
11-01-2016 19:25,47,1,100
11-01-2016 19:30,48,1,100
11-01-2016 19:35,61,1,100
11-01-2016 19:40,50,1,100
11-01-2016 19:45,49,1,100
11-01-2016 19:50,61,1,100
11-01-2016 19:55,52,1,100
11-01-2016 20:00,55,1,100
11-01-2016 20:05,55,1,100
11-01-2016 20:10,43,1,100
11-01-2016 20:15,61,1,100
11-01-2016 20:20,37,1,100
11-01-2016 20:25,49,1,100
11-01-2016 20:30,49,1,100
11-01-2016 20:35,43,1,100
11-01-2016 20:40,40,1,100
11-01-2016 20:45,41,1,100
11-01-2016 20:50,41,1,100
11-01-2016 20:55,32,1,100
11-01-2016 21:00,37,1,100
11-01-2016 21:05,33,1,100
11-01-2016 21:10,26,1,100
11-01-2016 21:15,45,1,100
11-01-2016 21:20,39,1,100
11-01-2016 21:25,48,1,100
11-01-2016 21:30,53,1,100
11-01-2016 21:35,36,1,100
11-01-2016 21:40,35,1,100
11-01-2016 21:45,38,1,100
11-01-2016 21:50,24,1,100
11-01-2016 21:55,41,1,100
11-01-2016 22:00,34,1,100
11-01-2016 22:05,33,1,100
11-01-2016 22:10,21,1,100
11-01-2016 22:15,42,1,100
11-01-2016 22:20,30,1,100
11-01-2016 22:25,21,1,100
11-01-2016 22:30,24,1,100
11-01-2016 22:35,25,1,100
11-01-2016 22:40,23,1,100
11-01-2016 22:45,25,1,100
11-01-2016 22:50,20,1,100
11-01-2016 22:55,22,1,100
11-01-2016 23:00,17,1,100
11-01-2016 23:05,25,1,100
11-01-2016 23:10,21,1,100
11-01-2016 23:15,16,1,100
11-01-2016 23:20,8,1,100
11-01-2016 23:25,12,1,100
11-01-2016 23:30,15,1,100
11-01-2016 23:35,9,1,100
11-01-2016 23:40,11,1,100
11-01-2016 23:45,15,1,100
11-01-2016 23:50,13,1,100
11-01-2016 23:55,9,1,100
12-01-2016 00:00,6,1,100
12-01-2016 00:05,11,1,100
12-01-2016 00:10,6,1,100
12-01-2016 00:15,10,1,100
12-01-2016 00:20,9,1,100
12-01-2016 00:25,9,1,100
12-01-2016 00:30,7,1,100
12-01-2016 00:35,4,1,100
12-01-2016 00:40,5,1,100
12-01-2016 00:45,8,1,100
12-01-2016 00:50,12,1,100
12-01-2016 00:55,4,1,100
12-01-2016 01:00,9,1,100
12-01-2016 01:05,6,1,100
12-01-2016 01:10,2,1,100
12-01-2016 01:15,7,1,100
12-01-2016 01:20,6,1,100
12-01-2016 01:25,6,1,100
12-01-2016 01:30,9,1,100
12-01-2016 01:35,5,1,100
12-01-2016 01:40,9,1,100
12-01-2016 01:45,4,1,100
12-01-2016 01:50,5,1,100
12-01-2016 01:55,2,1,100
12-01-2016 02:00,6,1,100
12-01-2016 02:05,7,1,100
12-01-2016 02:10,6,1,100
12-01-2016 02:15,5,1,100
12-01-2016 02:20,2,1,100
12-01-2016 02:25,3,1,100
12-01-2016 02:30,5,1,100
12-01-2016 02:35,4,1,100
12-01-2016 02:40,9,1,100
12-01-2016 02:45,3,1,100
12-01-2016 02:50,5,1,100
12-01-2016 02:55,2,1,100
12-01-2016 03:00,4,1,100
12-01-2016 03:05,2,1,100
12-01-2016 03:10,9,1,100
12-01-2016 03:15,3,1,100
12-01-2016 03:20,3,1,100
12-01-2016 03:25,11,1,100
12-01-2016 03:30,8,1,100
12-01-2016 03:35,10,1,100
12-01-2016 03:40,7,1,100
12-01-2016 03:45,7,1,100
12-01-2016 03:50,13,1,100
12-01-2016 03:55,8,1,100
12-01-2016 04:00,9,1,100
12-01-2016 04:05,15,1,100
12-01-2016 04:10,15,1,100
12-01-2016 04:15,14,1,100
12-01-2016 04:20,13,1,100
12-01-2016 04:25,20,1,100
12-01-2016 04:30,17,1,100
12-01-2016 04:35,23,1,100
12-01-2016 04:40,37,1,100
12-01-2016 04:45,36,1,100
12-01-2016 04:50,46,1,100
12-01-2016 04:55,46,1,100
12-01-2016 05:00,53,1,100
12-01-2016 05:05,67,1,100
12-01-2016 05:10,57,1,100
12-01-2016 05:15,69,1,100
12-01-2016 05:20,66,1,100
12-01-2016 05:25,82,1,100
12-01-2016 05:30,83,1,100
12-01-2016 05:35,93,1,100
12-01-2016 05:40,102,1,100
12-01-2016 05:45,110,1,100
12-01-2016 05:50,86,1,100
12-01-2016 05:55,98,1,100
12-01-2016 06:00,103,1,100
12-01-2016 06:05,99,1,100
12-01-2016 06:10,127,1,100
12-01-2016 06:15,130,1,100
12-01-2016 06:20,132,1,100
12-01-2016 06:25,156,1,100
12-01-2016 06:30,157,1,100
12-01-2016 06:35,166,1,100
12-01-2016 06:40,151,1,100
12-01-2016 06:45,195,1,100
12-01-2016 06:50,150,1,100
12-01-2016 06:55,139,1,100
12-01-2016 07:00,148,1,100
12-01-2016 07:05,147,1,100
12-01-2016 07:10,134,1,100
12-01-2016 07:15,137,1,100
12-01-2016 07:20,133,1,100
12-01-2016 07:25,111,1,100
12-01-2016 07:30,93,1,100
12-01-2016 07:35,61,1,100
12-01-2016 07:40,83,1,100
12-01-2016 07:45,77,1,100
12-01-2016 07:50,70,1,100
12-01-2016 07:55,74,1,100
12-01-2016 08:00,76,1,100
12-01-2016 08:05,65,1,100
12-01-2016 08:10,64,1,100
12-01-2016 08:15,72,1,100
12-01-2016 08:20,70,1,100
12-01-2016 08:25,63,1,100
12-01-2016 08:30,71,1,100
12-01-2016 08:35,72,1,100
12-01-2016 08:40,83,1,100
12-01-2016 08:45,69,1,100
12-01-2016 08:50,74,1,100
12-01-2016 08:55,66,1,100
12-01-2016 09:00,77,1,100
12-01-2016 09:05,75,1,100
12-01-2016 09:10,61,1,100
12-01-2016 09:15,86,1,100
12-01-2016 09:20,106,1,100
12-01-2016 09:25,111,1,100
12-01-2016 09:30,109,1,100
12-01-2016 09:35,102,1,100
12-01-2016 09:40,112,1,100
12-01-2016 09:45,112,1,100
12-01-2016 09:50,105,1,100
12-01-2016 09:55,101,1,100
12-01-2016 10:00,123,1,100
12-01-2016 10:05,103,1,100
12-01-2016 10:10,109,1,100
12-01-2016 10:15,120,1,100
12-01-2016 10:20,106,1,100
12-01-2016 10:25,103,1,100
12-01-2016 10:30,112,1,100
12-01-2016 10:35,115,1,100
12-01-2016 10:40,105,1,100
12-01-2016 10:45,114,1,100
12-01-2016 10:50,102,1,100
12-01-2016 10:55,101,1,100
12-01-2016 11:00,93,1,100
12-01-2016 11:05,91,1,100
12-01-2016 11:10,92,1,100
12-01-2016 11:15,93,1,100
12-01-2016 11:20,98,1,100
12-01-2016 11:25,97,1,100
12-01-2016 11:30,120,1,100
12-01-2016 11:35,95,1,100
12-01-2016 11:40,82,1,100
12-01-2016 11:45,108,1,100
12-01-2016 11:50,58,1,100
12-01-2016 11:55,78,1,100
12-01-2016 12:00,98,1,100
12-01-2016 12:05,92,1,100
12-01-2016 12:10,83,1,100
12-01-2016 12:15,98,1,100
12-01-2016 12:20,96,1,100
12-01-2016 12:25,76,1,100
12-01-2016 12:30,81,1,100
12-01-2016 12:35,94,1,100
12-01-2016 12:40,107,1,100
12-01-2016 12:45,108,1,100
12-01-2016 12:50,93,1,100
12-01-2016 12:55,98,1,100
12-01-2016 13:00,95,1,100
12-01-2016 13:05,84,1,100
12-01-2016 13:10,81,1,100
12-01-2016 13:15,75,1,100
12-01-2016 13:20,113,1,100
12-01-2016 13:25,97,1,100
12-01-2016 13:30,102,1,100
12-01-2016 13:35,97,1,100
12-01-2016 13:40,94,1,100
12-01-2016 13:45,89,1,100
12-01-2016 13:50,101,1,100
12-01-2016 13:55,91,1,100
12-01-2016 14:00,99,1,100
12-01-2016 14:05,84,1,100
12-01-2016 14:10,96,1,100
12-01-2016 14:15,115,1,100
12-01-2016 14:20,105,1,100
12-01-2016 14:25,96,1,100
12-01-2016 14:30,75,1,100
12-01-2016 14:35,100,1,100
12-01-2016 14:40,91,1,100
12-01-2016 14:45,109,1,100
12-01-2016 14:50,95,1,100
12-01-2016 14:55,107,1,100
12-01-2016 15:00,111,1,100
12-01-2016 15:05,93,1,100
12-01-2016 15:10,89,1,100
12-01-2016 15:15,105,1,100
12-01-2016 15:20,92,1,100
12-01-2016 15:25,97,1,100
12-01-2016 15:30,95,1,100
12-01-2016 15:35,95,1,100
12-01-2016 15:40,97,1,100
12-01-2016 15:45,105,1,100
12-01-2016 15:50,110,1,100
12-01-2016 15:55,120,1,100
12-01-2016 16:00,110,1,100
12-01-2016 16:05,105,1,100
12-01-2016 16:10,89,1,100
12-01-2016 16:15,92,1,100
12-01-2016 16:20,90,1,100
12-01-2016 16:25,101,1,100
12-01-2016 16:30,85,1,100
12-01-2016 16:35,77,1,100
12-01-2016 16:40,98,1,100
12-01-2016 16:45,110,1,100
12-01-2016 16:50,99,1,100
12-01-2016 16:55,102,1,100
12-01-2016 17:00,81,1,100
12-01-2016 17:05,99,1,100
12-01-2016 17:10,107,1,100
12-01-2016 17:15,90,1,100
12-01-2016 17:20,100,1,100
12-01-2016 17:25,87,1,100
12-01-2016 17:30,91,1,100
12-01-2016 17:35,80,1,100
12-01-2016 17:40,87,1,100
12-01-2016 17:45,87,1,100
12-01-2016 17:50,72,1,100
12-01-2016 17:55,74,1,100
12-01-2016 18:00,70,1,100
12-01-2016 18:05,75,1,100
12-01-2016 18:10,77,1,100
12-01-2016 18:15,84,1,100
12-01-2016 18:20,84,1,100
12-01-2016 18:25,81,1,100
12-01-2016 18:30,63,1,100
12-01-2016 18:35,87,1,100
12-01-2016 18:40,75,1,100
12-01-2016 18:45,73,1,100
12-01-2016 18:50,76,1,100
12-01-2016 18:55,75,1,100
12-01-2016 19:00,73,1,100
12-01-2016 19:05,76,1,100
12-01-2016 19:10,69,1,100
12-01-2016 19:15,73,1,100
12-01-2016 19:20,61,1,100
12-01-2016 19:25,68,1,100
12-01-2016 19:30,70,1,100
12-01-2016 19:35,74,1,100
12-01-2016 19:40,73,1,100
12-01-2016 19:45,81,1,100
12-01-2016 19:50,68,1,100
12-01-2016 19:55,59,1,100
12-01-2016 20:00,52,1,100
12-01-2016 20:05,47,1,100
12-01-2016 20:10,56,1,100
12-01-2016 20:15,58,1,100
12-01-2016 20:20,55,1,100
12-01-2016 20:25,44,1,100
12-01-2016 20:30,52,1,100
12-01-2016 20:35,44,1,100
12-01-2016 20:40,47,1,100
12-01-2016 20:45,46,1,100
12-01-2016 20:50,44,1,100
12-01-2016 20:55,49,1,100
12-01-2016 21:00,38,1,100
12-01-2016 21:05,42,1,100
12-01-2016 21:10,48,1,100
12-01-2016 21:15,42,1,100
12-01-2016 21:20,47,1,100
12-01-2016 21:25,37,1,100
12-01-2016 21:30,44,1,100
12-01-2016 21:35,48,1,100
12-01-2016 21:40,29,1,100
12-01-2016 21:45,43,1,100
12-01-2016 21:50,31,1,100
12-01-2016 21:55,27,1,100
12-01-2016 22:00,30,1,100
12-01-2016 22:05,29,1,100
12-01-2016 22:10,30,1,100
12-01-2016 22:15,36,1,100
12-01-2016 22:20,27,1,100
12-01-2016 22:25,24,1,100
12-01-2016 22:30,28,1,100
12-01-2016 22:35,22,1,100
12-01-2016 22:40,25,1,100
12-01-2016 22:45,20,1,100
12-01-2016 22:50,20,1,100
12-01-2016 22:55,16,1,100
12-01-2016 23:00,25,1,100
12-01-2016 23:05,25,1,100
12-01-2016 23:10,19,1,100
12-01-2016 23:15,25,1,100
12-01-2016 23:20,20,1,100
12-01-2016 23:25,14,1,100
12-01-2016 23:30,10,1,100
12-01-2016 23:35,15,1,100
12-01-2016 23:40,12,1,100
12-01-2016 23:45,15,1,100
12-01-2016 23:50,16,1,100
12-01-2016 23:55,17,1,100
13-01-2016 00:00,17,1,100
13-01-2016 00:05,8,1,100
13-01-2016 00:10,11,1,100
13-01-2016 00:15,10,1,100
13-01-2016 00:20,9,1,100
13-01-2016 00:25,11,1,100
13-01-2016 00:30,17,1,100
13-01-2016 00:35,7,1,100
13-01-2016 00:40,7,1,100
13-01-2016 00:45,8,1,100
13-01-2016 00:50,7,1,100
13-01-2016 00:55,3,1,100
13-01-2016 01:00,3,1,100
13-01-2016 01:05,9,1,100
13-01-2016 01:10,4,1,100
13-01-2016 01:15,4,1,100
13-01-2016 01:20,5,1,100
13-01-2016 01:25,4,1,100
13-01-2016 01:30,1,1,100
13-01-2016 01:35,5,1,100
13-01-2016 01:40,2,1,100
13-01-2016 01:45,4,1,100
13-01-2016 01:50,3,1,100
13-01-2016 01:55,2,1,100
13-01-2016 02:00,4,1,100
13-01-2016 02:05,7,1,100
13-01-2016 02:10,4,1,100
13-01-2016 02:15,6,1,100
13-01-2016 02:20,5,1,100
13-01-2016 02:25,4,1,100
13-01-2016 02:30,4,1,100
13-01-2016 02:35,2,1,100
13-01-2016 02:40,4,1,100
13-01-2016 02:45,6,1,100
13-01-2016 02:50,3,1,100
13-01-2016 02:55,4,1,100
13-01-2016 03:00,5,1,100
13-01-2016 03:05,4,1,100
13-01-2016 03:10,3,1,100
13-01-2016 03:15,6,1,100
13-01-2016 03:20,2,1,100
13-01-2016 03:25,3,1,100
13-01-2016 03:30,3,1,100
13-01-2016 03:35,7,1,100
13-01-2016 03:40,8,1,100
13-01-2016 03:45,13,1,100
13-01-2016 03:50,5,1,100
13-01-2016 03:55,8,1,100
13-01-2016 04:00,6,1,100
13-01-2016 04:05,13,1,100
13-01-2016 04:10,13,1,100
13-01-2016 04:15,13,1,100
13-01-2016 04:20,12,1,100
13-01-2016 04:25,19,1,100
13-01-2016 04:30,27,1,100
13-01-2016 04:35,25,1,100
13-01-2016 04:40,29,1,100
13-01-2016 04:45,29,1,100
13-01-2016 04:50,42,1,100
13-01-2016 04:55,39,1,100
13-01-2016 05:00,40,1,100
13-01-2016 05:05,50,1,100
13-01-2016 05:10,54,1,100
13-01-2016 05:15,48,1,100
13-01-2016 05:20,67,1,100
13-01-2016 05:25,71,1,100
13-01-2016 05:30,74,1,100
13-01-2016 05:35,87,1,100
13-01-2016 05:40,103,1,100
13-01-2016 05:45,99,1,100
13-01-2016 05:50,91,1,100
13-01-2016 05:55,93,1,100
13-01-2016 06:00,96,1,100
13-01-2016 06:05,97,1,100
13-01-2016 06:10,113,1,100
13-01-2016 06:15,120,1,100
13-01-2016 06:20,121,1,100
13-01-2016 06:25,139,1,100
13-01-2016 06:30,153,1,100
13-01-2016 06:35,173,1,100
13-01-2016 06:40,155,1,100
13-01-2016 06:45,164,1,100
13-01-2016 06:50,181,1,100
13-01-2016 06:55,139,1,100
13-01-2016 07:00,143,1,100
13-01-2016 07:05,145,1,100
13-01-2016 07:10,130,1,100
13-01-2016 07:15,134,1,100
13-01-2016 07:20,122,1,100
